,Unnamed: 0,Comments,Sac_score,sentiment,Emotions,Emotions_label,Emoji_name,emojis
8577,8577,early bird tickets are officially sold out whoa allwhitesendoff  🔥😕,0,1,fear,5,"{'FIRE': 1, 'CONFUSED FACE': 1}",🔥😕
8578,8578, mps quietly voted that animals cannot feel pain or em  😡,0,0,sadness,1,{'POUTING FACE': 1},😡
8579,8579,i liked a video im beyond sick of hillary  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8580,8580, whole time i m tryna figure out what s the blast from the past  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
8581,8581,if i was on imacelebrity2017 when asked what my worst fear was it would be chocolate cake worstfear 😜,1,0,sadness,1,{'winking face with tongue': 1},😜
8582,8582,i havent written a poem for a long timewonder when will i ever think about it  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
8583,8583, im sorry i assumed you were an adult tbh i forgot about bbq sauce and sweet mustards which go almos  😜,1,0,sadness,1,{'winking face with tongue': 1},😜
8584,8584,im so scared to send this text  😕,0,-1,fear,5,{'CONFUSED FACE': 1},😕
8585,8585,1792 2983 miles i don t think i can do this  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
8586,8586,7pp a rays  😂,0,1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
8587,8587,tyler she s a goner  😭,0,0,sadness,1,{'LOUDLY CRYING FACE': 1},😭
8588,8588, the state of it though thinking he is fly no mate just no 😂,0,1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8589,8589, your welcome  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
8590,8590,i really need to learn how to do eye make up i am so basic at it  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
8591,8591, is there a specific reason ive felt that way many times before 😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
8592,8592, thanks melina or aka 106 future state champ for naz still waiting for u to come up to dark knights 😉,1,0,fear,5,{'WINKING FACE': 1},😉
8593,8593, me someone teams i could join  😜,1,0,joy,2,{'winking face with tongue': 1},😜
8594,8594, depends if you are american  😜,1,0,fear,5,{'winking face with tongue': 1},😜
8595,8595, would love to eat it mm xxx 😜,1,-1,love,3,{'winking face with tongue': 1},😜
8596,8596,such a fan thatrasptho thevoice  😍❤,0,1,anger,4,"{'smiling face with heart-eyes': 1, 'red heart': 1}",😍❤
8597,8597,7 to 7 is real  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
8598,8598,i thought these were deep fried condoms  😕,0,0,fear,5,{'CONFUSED FACE': 1},😕
8599,8599, hey why the domination stamina has been reduced to 10  😕,0,-1,fear,5,{'CONFUSED FACE': 1},😕
8600,8600,4ordoo lmao i never been pressed for dick so it never occurred to me until i got a man now i be blowing his phone up for nothing  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8601,8601, 90 crack  😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
8602,8602,0olala evette im def the guy in the background bouncing his elbows so intensely  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
8603,8603,i wanna get a tapestry  ❤,0,0,joy,2,{'red heart': 1},❤
8604,8604, eh the ravens tho  😕,0,-1,fear,5,{'CONFUSED FACE': 1},😕
8605,8605, you watched my cowboys pretty sure you will have no worries tonight  😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
8606,8606,30 seconds in to this years first bush tucker trial and i can already tell amir is going to be doing every single one of them  😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
8607,8607,i just want to quit at life once again having to move starting to think moving is a hobby for me  😡,0,0,anger,4,{'POUTING FACE': 1},😡
8608,8608,aloving man it s like a mini sitcom  😂,0,-1,love,3,{'FACE WITH TEARS OF JOY': 1},😂
8609,8609,10 dangerous dogs behind beware of dog signs  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8610,8610, metoo i guess  😜,1,1,fear,5,{'winking face with tongue': 1},😜
8611,8611,already my king of the jungle laugh out loud viewing  😂,0,1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
8612,8612,4 wants to sign her dad up for grownup practicing tricks yo yo practice  😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
8613,8613, your just fat mate  😕,0,0,sadness,1,{'CONFUSED FACE': 1},😕
8614,8614,ding yikes that sounds bad are you looking to replace your phone we can help you out mk 😕,0,1,sadness,1,{'CONFUSED FACE': 1},😕
8615,8615,but they say ya friends treat you better then family tho hmmmm  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
8616,8616, i m thankful to have missed this ridiculous display trump has turned the white house into a daycare center  😡,0,0,sadness,1,{'POUTING FACE': 1},😡
8617,8617,sometimes griff is a real asshole  😡,0,-1,fear,5,{'POUTING FACE': 1},😡
8618,8618, lol it s okay guys is my youtube actual girlfriend so it s okay 😜,1,0,joy,2,{'winking face with tongue': 1},😜
8619,8619,miss my girlfriend very much  😔,0,0,sadness,1,{'PENSIVE FACE': 1},😔
8620,8620, ha how kind i can t believe i actually used to wear them when i went out 😜,1,0,joy,2,{'winking face with tongue': 1},😜
8621,8621,7th daylooking haggard af but soooo ready to put this week behind me  😭,0,1,joy,2,{'LOUDLY CRYING FACE': 1},😭
8622,8622,when you miss a goal because latecomers are taking their seats but whatevs vgk up 3 0 in the first vegasborn 😡,0,0,sadness,1,{'POUTING FACE': 1},😡
8623,8623,kinda want to watch amas but i have morning class tomorrow  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
8624,8624,all i said was can you get my order on your way home im sick and tired of the abuse  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
8625,8625,all the blueplanet2 fans complaining about imaceleb already  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8626,8626,damn phone on 2 swear ion feel like getting my charger  😡,0,0,joy,2,{'POUTING FACE': 1},😡
8627,8627,happy turkey day  😜,1,0,joy,2,{'winking face with tongue': 1},😜
8628,8628,abroschart stop is it me getting to see you anytime soon 😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
8629,8629, i m ready for their performance  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
8630,8630,jones i so wish i could post all our videos  😭,0,1,joy,2,{'LOUDLY CRYING FACE': 1},😭
8631,8631,abhi buht chota h wo  😂,0,1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8632,8632,a lot of new imaceleb asian watchers coz of this is gonna be an enjoyable 3 weeks 😂,0,1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
8633,8633,go to rsna this week you might find one  😜,1,-1,fear,5,{'winking face with tongue': 1},😜
8634,8634, if only i didn t have to be up at 5 to work with 20 seven year olds tomorrow  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
8635,8635, ives stop saying sorry sounds like youve had a day of it mate sh  😂,0,-1,sadness,1,{'FACE WITH TEARS OF JOY': 1},😂
8636,8636,i hate when i start liking someone and they end up being on some fuck shit  😕,0,-1,anger,4,{'CONFUSED FACE': 1},😕
8637,8637,1tanimulli you can thank zack snyder for that  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
8638,8638,i get so stressed over things i have no control over  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
8639,8639,has anyone ever ordered anything from thinkgeek is it a legitimate company i always get so nervous with sites ive never heard of before  😕,0,1,fear,5,{'CONFUSED FACE': 1},😕
8640,8640,accept that some things wont go your way  😡,0,0,anger,4,{'POUTING FACE': 1},😡
8641,8641,just what everyone wants and needs to hear  😡,0,-1,joy,2,{'POUTING FACE': 1},😡
8642,8642,p0tato aaaaaaaaaah shes my friend  😂,0,1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
8643,8643,5hrs sleep is so kulang  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
8644,8644,im a fly bitch she a free bitch thats the difference  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
8645,8645, i prolly run into you n cali  😜,1,0,fear,5,{'winking face with tongue': 1},😜
8646,8646,all i want for xmas is for to take me out for food amp to participate in the group chat  😡,0,1,joy,2,{'POUTING FACE': 1},😡
8647,8647,all that unseasoned food went to waste  😂,0,-1,sadness,1,{'FACE WITH TEARS OF JOY': 1},😂
8648,8648,long hair into work hair  😜,1,1,anger,4,{'winking face with tongue': 1},😜
8649,8649,heretohelp please tell me youre gonna restock this  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
8650,8650,i agree with this statement someone told me i am lucky my friends accept me you know since i don t drink i ju  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
8651,8651,all of my friends have girls so they always end up telling me that they are going to watch their girls becuse how handsome my son is  😂😅,0,0,joy,2,"{'FACE WITH TEARS OF JOY': 1, 'grinning face with sweat': 1}",😂😅
8652,8652, i miss you too  😕,0,0,sadness,1,{'CONFUSED FACE': 1},😕
8653,8653,guess they will have to find a new way to launder 7carson i did 3 times this past week amp today is the first time ive been able to walk but he first black president aha lol according to beckyflemingxx amir khan has bad feeting you better hope toner and elexum show up to worlds forster1 i see what cha did there it will probably make us sick let s not push it ok that moment where the real job has totally interfered with an opportunity of a lifetime actorsdilema schedualingsucks life i know i said northern because he would be northern in emmerdale so to you yes that can be your task of the week xx yeah that s cool it ain t processing thru my brain that it s chachess done miss them both  😂😜😡,1,-1,joy,2,"{'FACE WITH TEARS OF JOY': 1, 'winking face with tongue': 3, 'POUTING FACE': 1}",😂😜😡
8654,8654,man i miss all my puppies  😕,0,-1,sadness,1,{'CONFUSED FACE': 1},😕
8655,8655, thx i dont have one but ill put my tongue in ur butt if thats cool  😜,1,0,joy,2,{'winking face with tongue': 1},😜
8656,8656, true it would be a lot cheaper that way too  😜,1,0,joy,2,{'winking face with tongue': 1},😜
8657,8657, afraid you are right  😕,0,0,fear,5,{'CONFUSED FACE': 1},😕
8658,8658,all the way up  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
8659,8659, why would you sit for the national anthem  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
8660,8660,dont say these things agatha lol agathachristie  😜,1,0,anger,4,{'winking face with tongue': 1},😜
8661,8661, lol i couldn t tell if he actually gave him the heparin or not i think alex is gonna hurt him e  😭,0,-1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
8662,8662,he knew i was tired amp really tried to stay up so he ain t mad but he still get a treat tonight  😜,1,-1,anger,4,{'winking face with tongue': 1},😜
8663,8663, thank you love that s so sweet pls follow amp amp  😭,0,-1,love,3,{'LOUDLY CRYING FACE': 1},😭
8664,8664,my dude shakkazuluu is gonna help me start a rap career  😜,1,1,anger,4,{'winking face with tongue': 1},😜
8665,8665, and we love you  😭,0,1,love,3,{'LOUDLY CRYING FACE': 1},😭
8666,8666, twitter translator sucks lol  😕,0,-1,anger,4,{'CONFUSED FACE': 1},😕
8667,8667,i hate it when a mf take their issues to snapchat guess it makes mfs feel better  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
8668,8668,daballer give me 10 years and i ll get it  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
8669,8669,suspect omg there is nothing better than this highly suspect at a skatepark fucking epic  😜😎,1,-1,fear,5,"{'winking face with tongue': 1, 'SMILING FACE WITH SUNGLASSES': 1}",😜😎
8670,8670,21 savage is my current guilty pleasure  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8671,8671, amazon mucked up my ones delivery so i havent got it yet  😕,0,-1,anger,4,{'CONFUSED FACE': 1},😕
8672,8672,ate anuena unnieeeeeeeeeee  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
8673,8673,asha may be a whore but wallahi shes my whore i love that bish  😭🙈,0,1,anger,4,"{'LOUDLY CRYING FACE': 1, 'SEE-NO-EVIL MONKEY': 1}",😭🙈
8674,8674,19joanne87 because i love to laugh at stupidity  😂,0,1,sadness,1,{'FACE WITH TEARS OF JOY': 1},😂
8675,8675,i ve never missed the stage more in my life  😕,0,-1,sadness,1,{'CONFUSED FACE': 1},😕
8676,8676, all that shit was torch  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8677,8677, lmaooooooooooo i ll keep that in mind then  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
8678,8678, please rt my rt deal huhu salamat  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
8679,8679,bigmikeee these were good ass times  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
8680,8680, ion even know it was a random gas station  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
8681,8681,i wonder if my bd will let me file him on my taxes i ll put it up for you  😜,1,0,joy,2,{'winking face with tongue': 1},😜
8682,8682,acls would be destroyed  😭,0,1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
8683,8683,005e5n ask her to cook you ugali so we know its real  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8684,8684, im so sad that i bought your kitchen cabinets from home depot  😡,0,0,sadness,1,{'POUTING FACE': 1},😡
8685,8685,i ve been having a hard time focusing today  😕,0,0,sadness,1,{'CONFUSED FACE': 1},😕
8686,8686,leslee i miss you more  😕,0,0,sadness,1,{'CONFUSED FACE': 1},😕
8687,8687,about 10 people on snapchat have asked me if justin nade a new music video  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
8688,8688,i wish i has a fireplace  😕,0,-1,anger,4,{'CONFUSED FACE': 1},😕
8689,8689,amas btsxamas my children look so beautiful omg i can t 😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
8690,8690, well be there tonight 😡,0,-1,sadness,1,{'POUTING FACE': 1},😡
8691,8691, youre welcome ive been trying really hard to find one of irenes dresses from the mv so i understand the struggle  😂,0,1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
8692,8692,armys i love you i m so proud amas 😭,0,1,joy,2,{'LOUDLY CRYING FACE': 1},😭
8693,8693,alleydeee you have no chill  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8694,8694,all you gotta do is workout hicks 😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
8695,8695,im a lifelong cowboys fan but even i think this is hilarious  😜,1,0,joy,2,{'winking face with tongue': 1},😜
8696,8696,two aww now i wanna go and sit and have lunch at the beach instead of packing  😜,1,0,anger,4,{'winking face with tongue': 1},😜
8697,8697,be very thankful for the little that you have  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
8698,8698,1serenity catfish i m done we broke up y all can have him  😭,0,0,sadness,1,{'LOUDLY CRYING FACE': 1},😭
8699,8699,leave it to rude ass people to make u upset on ur bday  😜,1,-1,anger,4,{'winking face with tongue': 1},😜
8700,8700,007mikeymike about 10 days for us dont want the novelty to wear off of the tree to die if its a real one  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
8701,8701,4ndypyro are you giving it away because it is fried  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8702,8702, i miss it too honestly  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
8703,8703,37 7 let s go  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8704,8704,2juicedd its the exact picture im a leave it on here  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8705,8705,ac dc was a strong influence for my love of metal rip malcolm young you will be greatly missed  😭,0,-1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
8706,8706,fuck you donna pleading the 5th suits 😡,0,1,anger,4,{'POUTING FACE': 1},😡
8707,8707,7 3 the jags really on it 😭,0,1,anger,4,{'LOUDLY CRYING FACE': 1},😭
8708,8708, shift worker comes home to watch and still not on itv player  😡,0,0,anger,4,{'POUTING FACE': 1},😡
8709,8709, that was me this morning 😂,0,-1,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
8710,8710, thypus already deux semaines  😭,0,0,fear,5,{'LOUDLY CRYING FACE': 1},😭
8711,8711, as long as you learned from it  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
8712,8712, i feel that person but if he left me some money i wouldn t be mad  😜,1,1,anger,4,{'winking face with tongue': 1},😜
8713,8713,i really appreciate my smallest circle i have brothers and sisters now the title friend doesnt exist in my world  ❤😍,0,0,joy,2,"{'red heart': 1, 'smiling face with heart-eyes': 1}",❤😍
8714,8714,69 done with crooked kingdom by leigh bardugo sturmhond of course  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
8715,8715,andddd how do u treat hoarse  😭,0,-1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
